CallerId,ReceiverId,Type,ReceiverLAC,ReceiverCell,Duration,Date,Day,IsWeekend,Direction,GeoDistance,alter,CallerCell,CallerLAC
19012379166000122,18623936075120122,CALL,113,48981,7.0000,20170227T094548,2017-2-27,0,In,0,mm,48981,113
19245579682592122,18773227425088122,CALL,380,32281,1.0000,20170227T200404,2017-2-27,0,In,0,mm,32281,380
18629722243472122,19155133061120122,CALL,0.00,23291,1.0000,20170227T180120,2017-2-27,0,In,0,mm,0,0
18629722243472122,19155133061120122,CALL,0.00,23291,1.0000,20170227T180120,2017-2-27,0,In,0,mm,23291,0.00
18520998498576122,19041983132832122,CALL,412,56261,8.0000,20170227T133516,2017-2-27,0,In,0,mm,56261,412
18927340237984122,18796530922192122,CALL,194,45753,2.0000,20170227T093703,2017-2-27,0,In,0,mm,,
19234323815632122,19254383382080122,CALL,198,53312,5.0000,20170227T144031,2017-2-27,0,In,0,mm,37942,198
19012440562480122,19466680831920122,CALL,272,16291,1.0000,20170227T174340,2017-2-27,0,In,0,mm,16101,272
18652654649136122,19063667033136122,CALL,302,32922,3.0000,20170227T145228,2017-2-27,0,In,0,mm,32922,302
18993360468368122,19174994425440122,CALL,218,15432,1.0000,20170227T152249,2017-2-27,0,In,0,mm,15133,218
19082053836608122,19264564598928122,CALL,217,26402,1.0000,20170227T074504,2017-2-27,0,In,0,mm,16712,497
18823781313184122,18463331788576122,CALL,356,16171,10.0000,20170227T214026,2017-2-27,0,In,0,mm,15602,197
18942979720992122,19538723765888122,CALL,145,50701,9.0000,20170227T181328,2017-2-27,0,In,0,mm,,
18784789679008122,19286119937120122,CALL,392,35393,13.0000,20170227T213142,2017-2-27,0,In,0,mm,16771,392
18436390589728122,19343875036880122,CALL,2055,14481,1.0000,20170227T155202,2017-2-27,0,In,0,mm,56581,242
19173120602224122,19318809249088122,CALL,148,12911,1.0000,20170227T201708,2017-2-27,0,In,0,mm,12911,148
18604026638944122,18780181661472122,CALL,220,57371,5.0000,20170227T150837,2017-2-27,0,In,0,mm,,
19186249339696122,13191702578384122,CALL,201,22671,1.0000,20170227T172400,2017-2-27,0,In,0,mm,0,0
19588141355984122,19291543588368122,CALL,195,55422,1.0000,20170227T141608,2017-2-27,0,In,0,mm,59823,195
18959012075312122,19290324153712122,CALL,195,45212,2.0000,20170227T192121,2017-2-27,0,In,0,mm,41253,187
19703905689296122,19536011417600122,CALL,150,41742,1.0000,20170227T184715,2017-2-27,0,In,0,mm,59543,150
19326228484416122,19392818100992122,CALL,195,40901,2.0000,20170227T080000,2017-2-27,0,In,0,mm,12091,189
18917457561520122,19312019499696122,CALL,399,25543,.5000,20170227T145523,2017-2-27,0,In,0,mm,25543,399
19234733068160122,19170117149936122,CALL,392,16442,1.0000,20170227T143438,2017-2-27,0,In,0,mm,16442,392
18803664954992122,18802245439264122,CALL,167,43771,1.0000,20170227T125814,2017-2-27,0,In,0,mm,,
19557420753904122,19232789948960122,CALL,319,10633,8.0000,20170227T144122,2017-2-27,0,In,0,mm,13913,349
19224351333584122,19476300284208122,CALL,462,6891,1.0000,20170227T153303,2017-2-27,0,In,0,mm,35982,1253
18498287874464122,18487428292672122,CALL,351,32553,39.0000,20170227T181619,2017-2-27,0,In,0,mm,0,0
18498287874464122,18487428292672122,CALL,351,32553,39.0000,20170227T181619,2017-2-27,0,In,0,mm,32553,351
18498287874464122,18487428292672122,CALL,351,32553,39.0000,20170227T181619,2017-2-27,0,In,0,mm,18701,353
19199696822816122,19427455255984122,CALL,326,22212,8.0000,20170227T101311,2017-2-27,0,In,0,mm,11402,326
18728262006032122,18736158281424122,CALL,284,33043,2.0000,20170227T184551,2017-2-27,0,In,0,mm,23031,243
19135091132928122,19186232402736122,CALL,1430,34813,2.0000,20170227T163635,2017-2-27,0,In,0,mm,52481,1430
19509979217456122,19455145822688122,CALL,377,12492,3.0000,20170227T122658,2017-2-27,0,In,0,mm,12493,377
19509979217456122,19455145822688122,CALL,377,12492,3.0000,20170227T122658,2017-2-27,0,In,0,mm,0,0
18677143693744122,18766670942624122,CALL,279,61632,1.0000,20170227T100153,2017-2-27,0,In,0,mm,61632,279
19463017671808122,18708043642352122,CALL,189,10153,7.0000,20170227T211334,2017-2-27,0,In,0,mm,45043,189
19463017671808122,18708043642352122,CALL,189,10153,7.0000,20170227T211334,2017-2-27,0,In,0,mm,50383,189
18663136391168122,19474033232416122,CALL,199,54552,1.0000,20170227T092745,2017-2-27,0,In,0,mm,0,0
18663136391168122,19474033232416122,CALL,199,54552,1.0000,20170227T092745,2017-2-27,0,In,0,mm,14632,199
18663136391168122,19474033232416122,CALL,199,54552,1.0000,20170227T092745,2017-2-27,0,In,0,mm,54743,199
19328104702624122,19116159488624122,CALL,0.00,11973,1.0000,20170227T200108,2017-2-27,0,In,0,mm,11973,0.00
18791309561760122,19212041762768122,CALL,149,58412,3.0000,20170227T181344,2017-2-27,0,In,0,mm,43843,158
18797955466080122,19024013282912122,CALL,751,64262,2.5000,20170227T172231,2017-2-27,0,In,0,mm,50763,189
18672721241776122,18650563847584122,CALL,164,37052,1.0000,20170227T083653,2017-2-27,0,In,0,mm,37052,164
19262748850960122,19188306584896122,CALL,112,22642,13.0000,20170227T105855,2017-2-27,0,In,0,mm,,
19075596475056122,19407822778800122,CALL,140,59643,1.0000,20170227T133651,2017-2-27,0,In,0,mm,59643,140
19075596475056122,19407822778800122,CALL,140,59643,1.0000,20170227T133651,2017-2-27,0,In,0,mm,59643,140
18861437176960122,19127136927840122,CALL,0.008,24091,.5000,20170227T182256,2017-2-27,0,In,0,mm,24303,244
19116374416000122,19298816014656122,CALL,1807,53592,1.0000,20170227T162553,2017-2-27,0,In,0,mm,12047,1807
18690782299872122,19030534184528122,CALL,462,2672,11.0000,20170227T145313,2017-2-27,0,In,0,mm,0,0
13207520481680122,13208112759232122,CALL,1101,26213,1.0000,20170227T095903,2017-2-27,0,In,1144.61238491,mm,26212,361
18663875676240122,19309672923584122,CALL,107,47041,2.0000,20170227T194403,2017-2-27,0,In,0,mm,13242,194
18663875676240122,19309672923584122,CALL,107,47041,2.0000,20170227T194403,2017-2-27,0,In,0,mm,47041,107
18973855600592122,19354546644880122,CALL,464,7442,1.0000,20170227T131225,2017-2-27,0,In,0,mm,11021,327
18973884115552122,19331685930192122,CALL,457,7112,1.0000,20170227T182558,2017-2-27,0,In,0,mm,26241,310
18508458942368122,19181214788640122,CALL,1132,14781,32.0000,20170227T153731,2017-2-27,0,In,0,mm,14781,1132
18557236897584122,19350418724000122,CALL,457,24913,3.0000,20170227T161056,2017-2-27,0,In,0,mm,24841,457
18557236897584122,19350418724000122,CALL,457,24913,3.0000,20170227T161056,2017-2-27,0,In,0,mm,24921,457
19011468222192122,19266674441328122,CALL,283,40611,1.0000,20170227T102805,2017-2-27,0,In,0,mm,40612,283
19231154579616122,18684320836400122,CALL,476,6131,6.5000,20170227T193913,2017-2-27,0,In,0,mm,5021,469
19300913882096122,19344986551344122,CALL,459,16671,4.0000,20170227T213901,2017-2-27,0,In,0,mm,16671,459
18861633288432122,18945156451152122,CALL,433,38261,23.0000,20170227T215919,2017-2-27,0,In,0,mm,1553,452
18641260110816122,19500976826256122,CALL,201,54642,9.0000,20170227T192844,2017-2-27,0,In,0,mm,44662,201
18641260110816122,19500976826256122,CALL,201,54642,9.0000,20170227T192844,2017-2-27,0,In,0,mm,54592,201
19121026310848122,18919192382576122,CALL,650,35963,2.0000,20170227T153907,2017-2-27,0,In,0,mm,59452,650
18455710778480122,16136169362640122,CALL,379,31302,3.0000,20170227T114657,2017-2-27,0,In,0,mm,0,0
19618120899904122,19351686892112122,CALL,461,6802,3.0000,20170227T172239,2017-2-27,0,In,0,mm,,
19453067313664122,19541194458160122,CALL,141,59241,2.0000,20170227T200627,2017-2-27,0,In,0,mm,39842,141
19453067313664122,19541194458160122,CALL,141,59241,2.0000,20170227T200627,2017-2-27,0,In,0,mm,39842,141
19198380715168122,19157571890736122,CALL,383,31541,4.5000,20170227T083334,2017-2-27,0,In,0,mm,31541,383
19198380715168122,19157571890736122,CALL,383,31541,4.5000,20170227T083334,2017-2-27,0,In,0,mm,31553,383
19198380715168122,19157571890736122,CALL,383,31541,4.5000,20170227T083334,2017-2-27,0,In,0,mm,32452,383
13215078467760122,19597798281296122,CALL,467,23811,1.0000,20170227T190517,2017-2-27,0,In,0,mm,12811,467
19514025457200122,18525939142128122,CALL,201,60272,1.0000,20170227T085650,2017-2-27,0,In,0,mm,60272,201
19127112938224122,18739279617600122,CALL,280,63891,1.0000,20170227T210535,2017-2-27,0,In,0,mm,63893,280
13262815884960122,13381790433792122,CALL,471,5043,2.0000,20170227T113054,2017-2-27,0,In,0,mm,12811,467
18554038035120122,18825984467648122,CALL,1224,5731,4.5000,20170227T202636,2017-2-27,0,In,0,mm,4193,446
18591880761200122,19238711930560122,CALL,448,4923,6.0000,20170227T164706,2017-2-27,0,In,0,mm,24512,448
18825299764576122,19374072750016122,CALL,232,36462,1.0000,20170227T190053,2017-2-27,0,In,0,mm,36462,232
18800766048736122,19385600058224122,CALL,381,17202,3.0000,20170227T145113,2017-2-27,0,In,0,mm,17283,393
19073348861072122,19151521175008122,CALL,293,27281,21.0000,20170227T123051,2017-2-27,0,In,0,mm,0,0
18458523756128122,19595565672400122,CALL,715,31843,1.0000,20170227T171301,2017-2-27,0,In,0,mm,0,0
18458523756128122,19595565672400122,CALL,715,31843,1.0000,20170227T171301,2017-2-27,0,In,0,mm,26363,690
18458523756128122,19595565672400122,CALL,715,31843,1.0000,20170227T171301,2017-2-27,0,In,0,mm,32311,690
19157785852176122,19106731384288122,CALL,149,58591,4.0000,20170227T171245,2017-2-27,0,In,0,mm,58393,149
19024425512640122,18883601557648122,CALL,291,33233,2.0000,20170227T225951,2017-2-27,0,In,0,mm,33233,291
18887946046672122,19362209798896122,CALL,204,34671,1.0000,20170227T151832,2017-2-27,0,In,0,mm,0,0
18943209626992122,18869643729520122,CALL,217,25901,1.0000,20170227T123937,2017-2-27,0,In,0,mm,25911,217
19454538685600122,19399285929056122,CALL,251,48303,5.0000,20170227T113524,2017-2-27,0,In,0,mm,64983,483
19389932413504122,18523808512256122,CALL,651,31331,1.0000,20170227T120608,2017-2-27,0,In,0,mm,31331,651
17984660126352122,19159546250688122,CALL,1449,16723,1.0000,20170227T120509,2017-2-27,0,In,0,mm,16723,1449
19535788405472122,19188981721232122,CALL,145,50713,1.0000,20170227T190432,2017-2-27,0,In,0,mm,41022,145
18830654424176122,19508799174464122,CALL,275,54113,1.0000,20170227T110704,2017-2-27,0,In,0,mm,54113,420
18779901394480122,19330975848144122,CALL,392,16441,2.0000,20170227T072033,2017-2-27,0,In,0,mm,16773,392
17412389278960122,18739423727312122,CALL,240,59333,1.0000,20170227T181232,2017-2-27,0,In,0,mm,59333,240
19040259916240122,18607555031136122,CALL,478,1235,2.0000,20170227T115754,2017-2-27,0,In,0,mm,22063,478
18956762860256122,19610952344816122,CALL,1226,17177,1.5000,20170227T183310,2017-2-27,0,In,0,mm,17173,448
19559585323856122,18642386683296122,CALL,327,27151,1.0000,20170227T153321,2017-2-27,0,In,0,mm,65141,469
19544334120656122,18910393618624122,CALL,218,15153,39.0000,20170227T172812,2017-2-27,0,In,0,mm,18882,406
19544334120656122,18910393618624122,CALL,218,15153,39.0000,20170227T172812,2017-2-27,0,In,0,mm,18881,406
17632778043872122,19022082588560122,CALL,479,6993,.5000,20170227T075140,2017-2-27,0,In,0,mm,18632,479
17632778043872122,19022082588560122,CALL,479,6993,.5000,20170227T075140,2017-2-27,0,In,0,mm,25213,479
17632778043872122,19022082588560122,CALL,479,6993,.5000,20170227T075140,2017-2-27,0,In,0,mm,18633,479
17632778043872122,19022082588560122,CALL,479,6993,.5000,20170227T075140,2017-2-27,0,In,0,mm,18632,479
19499779383184122,18733169913616122,CALL,651,34422,1.5000,20170227T094711,2017-2-27,0,In,0,mm,35753,651
18568949480256122,19265591018400122,CALL,242,56503,1.0000,20170227T153525,2017-2-27,0,In,0,mm,0,0
18728563060496122,19128250360944122,CALL,235,16441,1.0000,20170227T160644,2017-2-27,0,In,0,mm,16441,235
18728563060496122,19128250360944122,CALL,235,16441,1.0000,20170227T160644,2017-2-27,0,In,0,mm,16441,235
18505855268496122,18717030088992122,CALL,460,2751,5.0000,20170227T143404,2017-2-27,0,In,0,mm,32421,339
18539309363600122,19253817594992122,CALL,340,16621,2.0000,20170227T143746,2017-2-27,0,In,0,mm,11401,326
19492653091104122,19083302566912122,CALL,140,42301,1.0000,20170227T185652,2017-2-27,0,In,0,mm,39443,140
19330168140400122,19174317542480122,CALL,158,58603,2.0000,20170227T163506,2017-2-27,0,In,0,mm,58603,158
19188171102448122,18972047990304122,CALL,140,49873,1.0000,20170227T091504,2017-2-27,0,In,0,mm,61431,140
19218584206080122,19218584378096122,CALL,1227,17205,.5000,20170227T090812,2017-2-27,0,In,118.749017398,mm,17203,492
19038248003872122,19293332978192122,CALL,354,8841,1.0000,20170227T185757,2017-2-27,0,In,0,mm,15002,354
19038248003872122,19293332978192122,CALL,354,8841,1.0000,20170227T185757,2017-2-27,0,In,0,mm,15002,354
18917937287680122,19154381324736122,CALL,116,47633,28.0000,20170227T202459,2017-2-27,0,In,0,mm,47633,116
19370718662960122,19200455532464122,CALL,497,6153,1.0000,20170227T103645,2017-2-27,0,In,0,mm,6153,497
18479867858672122,13642303981664122,CALL,248,57661,1.0000,20170227T091349,2017-2-27,0,In,0,mm,57172,248
19291228375664122,18806865749328122,CALL,163,14461,3.0000,20170227T155859,2017-2-27,0,In,0,mm,6203,479
19323869642240122,18752449136096122,CALL,106,57351,1.0000,20170227T140252,2017-2-27,0,In,0,mm,57351,106
19158279723344122,19450625506848122,CALL,163,41542,1.0000,20170227T181906,2017-2-27,0,In,0,mm,31121,1434
18764914659264122,19457264689312122,CALL,379,45992,.5000,20170227T130745,2017-2-27,0,In,0,mm,45992,379
18710632271440122,19226730116384122,CALL,161,46021,6.0000,20170227T111254,2017-2-27,0,In,0,mm,46021,161
18566674992080122,19040546349344122,CALL,319,16301,2.0000,20170227T153009,2017-2-27,0,In,0,mm,0,0
18473293221904122,18517318745536122,CALL,149,12803,21.0000,20170227T141346,2017-2-27,0,In,0,mm,11481,152
18473293221904122,18517318745536122,CALL,149,12803,21.0000,20170227T141346,2017-2-27,0,In,0,mm,11481,152
18449731608176122,19041280751808122,CALL,380,33082,56.0000,20170227T170300,2017-2-27,0,In,0,mm,33082,380
18753999516304122,19214280471616122,CALL,353,27892,9.0000,20170227T193928,2017-2-27,0,In,0,mm,10192,353
18753999516304122,19214280471616122,CALL,353,27892,9.0000,20170227T193928,2017-2-27,0,In,0,mm,31093,455
18753999516304122,19214280471616122,CALL,353,27892,9.0000,20170227T193928,2017-2-27,0,In,0,mm,10192,353
18753999516304122,19214280471616122,CALL,353,27892,9.0000,20170227T193928,2017-2-27,0,In,0,mm,27891,353
18753999516304122,19214280471616122,CALL,353,27892,9.0000,20170227T193928,2017-2-27,0,In,0,mm,27892,353
18498603444432122,19120291723136122,CALL,470,6983,.5000,20170227T134143,2017-2-27,0,In,0,mm,19362,467
19110621182096122,19133245824672122,CALL,266,13221,1.5000,20170227T094708,2017-2-27,0,In,0,mm,25041,436
19718025926992122,19056722456112122,CALL,108,56633,1.0000,20170227T143342,2017-2-27,0,In,0,mm,56633,108
18811607674704122,19455101323472122,CALL,164,61741,3.0000,20170227T122632,2017-2-27,0,In,0,mm,61731,0.00
19676495323424122,18492643632544122,CALL,106,47982,58.0000,20170227T145658,2017-2-27,0,In,0,mm,10421,106
19254871722272122,18537898422208122,CALL,369,8071,1.0000,20170227T171531,2017-2-27,0,In,0,mm,8071,369
19074357417344122,18620859449872122,CALL,164,13392,1.0000,20170227T151003,2017-2-27,0,In,0,mm,61863,751
19074357417344122,18620859449872122,CALL,164,13392,1.0000,20170227T151003,2017-2-27,0,In,0,mm,61863,751
17586093880640122,18650406280928122,CALL,379,0.0063,2.0000,20170227T214630,2017-2-27,0,In,0,mm,38661,1807
18835890789696122,18589397816096122,CALL,326,10241,1.0000,20170227T160300,2017-2-27,0,In,0,mm,62731,326
19403176348768122,19025208476544122,CALL,144,46622,2.0000,20170227T182107,2017-2-27,0,In,0,mm,46622,144
19265699309088122,18977664405328122,CALL,0.00,28483,4.0000,20170227T131157,2017-2-27,0,In,0,mm,36442,755
19349394884768122,18498602041840122,CALL,1230,64061,4.0000,20170227T141847,2017-2-27,0,In,0,mm,4223,445
19349394884768122,18498602041840122,CALL,1230,64061,4.0000,20170227T141847,2017-2-27,0,In,0,mm,4223,445
13347541492448122,19193677837424122,CALL,111,61381,1.0000,20170227T202156,2017-2-27,0,In,0,mm,50271,189
19350332239648122,19088949865424122,CALL,445,63543,1.0000,20170227T191644,2017-2-27,0,In,0,mm,20622,445
18673003070144122,18623104642400122,CALL,204,36451,7.0000,20170227T211311,2017-2-27,0,In,0,mm,34373,204
19740782955728122,19347587618512122,CALL,454,21721,1.0000,20170227T115932,2017-2-27,0,In,0,mm,21723,454
19514847402576122,18973197043952122,CALL,457,32033,1.0000,20170227T205239,2017-2-27,0,In,0,mm,0,0
19514847402576122,18973197043952122,CALL,457,32033,1.0000,20170227T205239,2017-2-27,0,In,0,mm,24641,457
19685204943392122,18609216507216122,CALL,139,29743,12.0000,20170227T121648,2017-2-27,0,In,0,mm,40432,143
18468401457360122,19266196091296122,CALL,651,31373,1.0000,20170227T114221,2017-2-27,0,In,0,mm,25872,651
18982620093664122,19466171201440122,CALL,439,41651,3.0000,20170227T091846,2017-2-27,0,In,0,mm,,
18769608129056122,19353937642080122,CALL,444,63132,1.0000,20170227T151848,2017-2-27,0,In,0,mm,17713,482
19714688406400122,19051785491056122,CALL,1703,45276,1.0000,20170227T150348,2017-2-27,0,In,0,mm,0,0
18518549930208122,18518550525648122,CALL,305,14633,1.0000,20170227T193249,2017-2-27,0,In,0,mm,14633,305
19053333396880122,19284688988944122,CALL,302,59291,11.5000,20170227T180914,2017-2-27,0,In,0,mm,,
19048371608592122,19180896135616122,CALL,385,17993,2.0000,20170227T212121,2017-2-27,0,In,0,mm,42763,755
19248250072208122,19225807396096122,CALL,194,15042,3.5000,20170227T111932,2017-2-27,0,In,0,mm,45903,187
19581250487648122,19025132485168122,CALL,198,43783,3.0000,20170227T103734,2017-2-27,0,In,0,mm,43783,198
19569132238320122,19309362011280122,CALL,453,18922,26.5000,20170227T124309,2017-2-27,0,In,0,mm,17832,333
19099425414880122,18455154280256122,CALL,197,43533,3.5000,20170227T124116,2017-2-27,0,In,0,mm,53192,197
18984583140256122,19412788139728122,CALL,189,50763,1.0000,20170227T184928,2017-2-27,0,In,0,mm,37783,189
19520729754336122,19133264799360122,CALL,235,15993,1.0000,20170227T072629,2017-2-27,0,In,0,mm,15993,235
19600642671712122,19140221576288122,CALL,248,56654,1.5000,20170227T152218,2017-2-27,0,In,0,mm,26083,213
13219595832864122,18717144863360122,CALL,239,64884,1.0000,20170227T131532,2017-2-27,0,In,0,mm,54772,199
16310725589072122,18894467596656122,CALL,457,2811,2.0000,20170227T151946,2017-2-27,0,In,0,mm,2811,457
18523977246720122,18718999553104122,CALL,291,24742,2.0000,20170227T170435,2017-2-27,0,In,0,mm,13542,291
18963158031408122,18490236109840122,CALL,385,17523,2.0000,20170227T120302,2017-2-27,0,In,0,mm,17122,1605
16171780670704122,19133440930512122,CALL,1251,3441,3.0000,20170227T100610,2017-2-27,0,In,0,mm,23935,1251
18584773430576122,19228183532496122,CALL,177,54962,1.0000,20170227T185518,2017-2-27,0,In,0,mm,2462,468
18521177487840122,18574128921712122,CALL,392,56101,1.0000,20170227T194731,2017-2-27,0,In,0,mm,56102,392
18521177487840122,18574128921712122,CALL,392,56101,1.0000,20170227T194731,2017-2-27,0,In,0,mm,56102,392
19157466484624122,19213068817376122,CALL,465,15273,1.0000,20170227T174550,2017-2-27,0,In,0,mm,32823,0.00
18669919947984122,19329914893152122,CALL,463,4662,4.0000,20170227T194629,2017-2-27,0,In,0,mm,4662,463
19044307637968122,18690748028992122,CALL,319,15562,1.0000,20170227T223319,2017-2-27,0,In,0,mm,8372,319
19558705911904122,19434423505056122,CALL,326,17271,1.0000,20170227T193512,2017-2-27,0,In,0,mm,17271,326
19187352518000122,19150261541536122,CALL,754,42652,4.0000,20170227T162126,2017-2-27,0,In,0,mm,11102,109
18845367945056122,19298094910352122,CALL,455,1641,2.0000,20170227T171341,2017-2-27,0,In,0,mm,0,0
18845367945056122,19298094910352122,CALL,455,1641,2.0000,20170227T171341,2017-2-27,0,In,0,mm,14922,455
18466078182800122,18741997404240122,CALL,495,30972,1.0000,20170227T121715,2017-2-27,0,In,0,mm,0,0
18490921209872122,18678287216416122,CALL,107,24871,2.0000,20170227T201913,2017-2-27,0,In,0,mm,0,0
18490921209872122,18678287216416122,CALL,107,24871,2.0000,20170227T201913,2017-2-27,0,In,0,mm,37793,105
18609208038736122,19135674637664122,CALL,283,56382,5.0000,20170227T134327,2017-2-27,0,In,0,mm,59912,2270
19398624898032122,18755328882416122,CALL,355,59081,1.0000,20170227T122633,2017-2-27,0,In,0,mm,65211,321
18519099891824122,18774156906928122,CALL,392,15823,28.0000,20170227T133949,2017-2-27,0,In,0,mm,16793,346
19513707187904122,18798149222256122,CALL,380,36023,.5000,20170227T183623,2017-2-27,0,In,0,mm,36023,380
18761204115360122,18773971526608122,CALL,158,41401,3.0000,20170227T094230,2017-2-27,0,In,0,mm,41401,158
19712671981920122,18625311488592122,CALL,198,43101,1.0000,20170227T162001,2017-2-27,0,In,0,mm,0,0
18712913044816122,19088365050720122,CALL,445,5992,1.0000,20170227T103018,2017-2-27,0,In,0,mm,63052,445
19078763673344122,16030832030576122,CALL,352,25961,1.0000,20170227T175919,2017-2-27,0,In,0,mm,8872,352
18939753296272122,19131920282608122,CALL,261,64041,3.0000,20170227T194750,2017-2-27,0,In,0,mm,64041,261
19302020606576122,19287882227808122,CALL,353,7933,6.0000,20170227T194624,2017-2-27,0,In,0,mm,62991,353
19302020606576122,19287882227808122,CALL,353,7933,6.0000,20170227T194624,2017-2-27,0,In,0,mm,62991,353
19052278502144122,19271720398368122,CALL,463,12503,3.0000,20170227T091948,2017-2-27,0,In,0,mm,63571,463
19526058108720122,19546600246208122,CALL,378,34653,1.0000,20170227T210325,2017-2-27,0,In,0,mm,34653,378
19704417661840122,19263933750096122,CALL,199,43463,4.5000,20170227T182103,2017-2-27,0,In,0,mm,43091,198
19704417661840122,19263933750096122,CALL,199,43463,4.5000,20170227T182103,2017-2-27,0,In,0,mm,53242,198
18990624950848122,19129391329840122,CALL,483,21681,.5000,20170227T112045,2017-2-27,0,In,0,mm,31493,1224
19060598175072122,19223828232928122,CALL,462,2583,1.0000,20170227T210944,2017-2-27,0,In,0,mm,2583,462
18902301615488122,19741483510736122,CALL,342,20591,1.0000,20170227T154159,2017-2-27,0,In,0,mm,28831,342
19437787529344122,19072728042096122,CALL,385,57102,2.0000,20170227T122706,2017-2-27,0,In,0,mm,34182,288
19312584241456122,19287083239952122,CALL,354,62602,1.0000,20170227T162048,2017-2-27,0,In,0,mm,62602,354
18832604622496122,19545627998544122,CALL,418,1603,3.0000,20170227T120656,2017-2-27,0,In,0,mm,0,0
19277621142608122,18963912903776122,CALL,427,40201,1.0000,20170227T142116,2017-2-27,0,In,0,mm,62112,427
19618057637712122,18684893027776122,CALL,468,4263,1.0000,20170227T123824,2017-2-27,0,In,0,mm,4263,468
18603030044400122,18602005543568122,CALL,247,62382,1.0000,20170227T173208,2017-2-27,0,In,0,mm,62382,247
19256944859104122,19632632765104122,CALL,398,16293,8.0000,20170227T183011,2017-2-27,0,In,0,mm,16302,398
19145072070224122,18870302511104122,CALL,251,48303,1.0000,20170227T162418,2017-2-27,0,In,0,mm,41191,251
18756558532176122,19152543902752122,CALL,285,57022,1.0000,20170227T123648,2017-2-27,0,In,0,mm,19323,285
19299342502704122,18807123164656122,CALL,449,6281,1.0000,20170227T075205,2017-2-27,0,In,0,mm,63423,449
18842496481968122,19071235154928122,CALL,2272,41663,1.0000,20170227T091757,2017-2-27,0,In,0,mm,,
18858153153344122,19067690328592122,CALL,148,60501,1.0000,20170227T094552,2017-2-27,0,In,0,mm,48731,152
19579160480016122,19513543905024122,CALL,416,31301,5.5000,20170227T140207,2017-2-27,0,In,0,mm,61741,164
17325249651856122,19243654664768122,CALL,1621,15402,1.0000,20170227T221432,2017-2-27,0,In,0,mm,23691,405
19079287514992122,19348752973984122,CALL,459,23673,17.0000,20170227T130454,2017-2-27,0,In,0,mm,61313,198
19591995903744122,19116181943328122,CALL,751,44311,1.0000,20170227T181924,2017-2-27,0,In,0,mm,44311,751
19575580218384122,18518440170768122,CALL,1768,58337,.5000,20170227T133903,2017-2-27,0,In,0,mm,58337,1768
19612481249488122,19412085983648122,CALL,459,11801,4.0000,20170227T092622,2017-2-27,0,In,0,mm,11802,459
19606016186912122,19366347776096122,CALL,1600,33333,1.0000,20170227T104847,2017-2-27,0,In,0,mm,0,0
19606016186912122,19366347776096122,CALL,1600,33333,1.0000,20170227T104847,2017-2-27,0,In,0,mm,0,0
13246209711728122,13245489269024122,CALL,309,19161,1.0000,20170227T131812,2017-2-27,0,In,0,mm,31241,384
13246209711728122,13245489269024122,CALL,309,19161,1.0000,20170227T131812,2017-2-27,0,In,0,mm,36752,384
18635227589088122,18830767174048122,CALL,1605,35492,.5000,20170227T201319,2017-2-27,0,In,103.368010376,mm,34282,1605
19163815409936122,15230183307168122,CALL,478,1261,1.0000,20170227T090325,2017-2-27,0,In,0,mm,1253,478
19620955578032122,18817270057696122,CALL,471,5063,2.0000,20170227T205049,2017-2-27,0,In,0,mm,,
19334513092544122,19573689881632122,CALL,381,35081,3.0000,20170227T150836,2017-2-27,0,In,0,mm,17201,381
18509390170832122,19218596114880122,CALL,1225,11823,1.0000,20170227T100347,2017-2-27,0,In,0,mm,13371,448
18739018828112122,19126844765280122,CALL,262,24143,4.0000,20170227T190517,2017-2-27,0,In,0,mm,26701,244
19390694603168122,18464149446784122,CALL,435,13711,36.0000,20170227T102758,2017-2-27,0,In,0,mm,13712,435
19047210315344122,18450325870528122,CALL,754,57792,20.0000,20170227T081435,2017-2-27,0,In,0,mm,57792,754
18735980231632122,19560434222816122,CALL,454,64352,1.0000,20170227T182015,2017-2-27,0,In,0,mm,64353,454
19381844366736122,18655994458864122,CALL,346,56242,7.0000,20170227T195237,2017-2-27,0,In,0,mm,56243,1453
19059846240208122,19158006072352122,CALL,145,42183,3.5000,20170227T201334,2017-2-27,0,In,0,mm,,
19308630758032122,18901083226160122,CALL,471,3903,1.0000,20170227T101902,2017-2-27,0,In,0,mm,3903,471
19042490487408122,19424257716720122,CALL,1622,35371,3.0000,20170227T062905,2017-2-27,0,In,0,mm,10342,377
18761143671584122,13366815792624122,CALL,161,46851,2.0000,20170227T094935,2017-2-27,0,In,0,mm,46851,161
19732193641104122,18682731315936122,CALL,318,11953,10.0000,20170227T162504,2017-2-27,0,In,0,mm,11953,318
19164105614160122,19298004893056122,CALL,360,11282,1.5000,20170227T081306,2017-2-27,0,In,0,mm,31624,360
19295954356480122,19295954621120122,CALL,460,8541,1.0000,20170227T195628,2017-2-27,0,In,0,mm,14661,345
19574645536368122,19159178930368122,CALL,164,44473,11.0000,20170227T162202,2017-2-27,0,In,0,mm,13393,164
19236300319168122,19147628744032122,CALL,106,57283,12.0000,20170227T160613,2017-2-27,0,In,0,mm,20731,291
19541696731648122,18532190878400122,CALL,228,14391,1.0000,20170227T203634,2017-2-27,0,In,0,mm,14393,228
19541696731648122,18532190878400122,CALL,228,14391,1.0000,20170227T203634,2017-2-27,0,In,0,mm,60921,143
